Partial,Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Parital,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
12,0,50.7,0.6932303695678711,1.47947163438797,0.41559996914863584,12,0,51.111111111111114,0.6926424794726902,1.7638692564434475,0.4188888599889146,0.5111111111111111,0.5,0.5263157894736842
12,1,49.9,0.693134090423584,1.470588966369629,0.4091999716758728,12,1,51.111111111111114,0.6929194768269856,1.4182530764076444,0.4188888599889146,0.5111111111111111,0.5,0.5263157894736842
12,2,54.0,0.6922900667190551,1.6984264268875122,0.4419999690055847,12,2,51.111111111111114,0.6924809998936123,1.4145300153228972,0.4188888599889146,0.5111111111111111,0.5,0.5263157894736842
12,3,51.2,0.6928418641090393,1.5108128151893616,0.4195999734401703,12,3,51.111111111111114,0.6927027371194627,1.7216927508513133,0.4188888599889146,0.5111111111111111,0.5,0.5263157894736842
12,4,50.5,0.6927249641418457,1.5028948845863341,0.4139999713897705,12,4,53.333333333333336,0.6909910705354478,1.2416370001104142,0.43666663647939763,0.5333333333333333,0.5384615384615384,0.5263157894736842
12,5,53.1,0.6926361646652222,1.5854345812797546,0.4347999711036682,12,5,57.77777777777778,0.6905722114774916,1.674004297124015,0.47222218946036365,0.5777777777777777,0.6923076923076923,0.42105263157894735
12,6,53.0,0.6909502420425415,1.5616169152259827,0.43399997186660766,12,6,53.333333333333336,0.687527326742808,1.4100751625166998,0.43666663647939763,0.5333333333333333,0.5769230769230769,0.47368421052631576
12,7,53.8,0.684324275970459,1.6750590448379516,0.44039997124671937,12,7,57.77777777777778,0.7075683317250676,1.8983647174305387,0.47222218946036365,0.5777777777777777,0.9615384615384616,0.05263157894736842
12,8,58.3,0.6702850847244263,1.783955512046814,0.4763999681472778,12,8,60.0,1.1141008615493775,1.7824693272511165,0.48999996595084666,0.6,1.0,0.05263157894736842
12,9,55.7,0.6606172676086426,1.654402813911438,0.45559996795654295,12,9,60.0,0.8048123634730776,1.7644996162917879,0.48999996595084666,0.6,0.9615384615384616,0.10526315789473684
12,10,59.0,0.6628568439483643,1.8032497243881225,0.48199996995925903,12,10,62.22222222222222,1.3968295776802633,1.8026321119732327,0.5077777424413297,0.6222222222222222,0.9615384615384616,0.15789473684210525
12,11,58.1,0.6670495185852051,1.7538845176696778,0.47479996681213377,12,11,60.0,1.267750500375405,2.1618147952689064,0.48999996595084666,0.6,0.9615384615384616,0.10526315789473684
12,12,59.2,0.6586100268363952,1.762528787612915,0.483599967956543,12,12,64.44444444444444,0.7939945519297907,2.11088531282213,0.5255555189318127,0.6444444444444445,0.6538461538461539,0.631578947368421
12,13,58.6,0.659270794391632,1.7246384391784668,0.47879996585845946,12,13,64.44444444444444,1.460183937110479,2.021893905268775,0.5255555189318127,0.6444444444444445,0.9230769230769231,0.2631578947368421
12,14,58.0,0.6627144155502319,1.6927137336730957,0.4739999694824219,12,14,55.55555555555556,0.7605299480641002,1.884541896647877,0.45444441296988064,0.5555555555555556,0.5769230769230769,0.5263157894736842
12,15,57.7,0.6628437604904175,1.7358916010856629,0.4715999662876129,12,15,64.44444444444444,0.9011753776358091,2.203521197372013,0.5255555189318127,0.6444444444444445,0.9230769230769231,0.2631578947368421
12,16,59.3,0.6531434736251831,1.7698028802871704,0.4843999681472778,12,16,64.44444444444444,2.1600269424280922,2.073343923687935,0.5255555189318127,0.6444444444444445,0.9230769230769231,0.2631578947368421
12,17,58.8,0.6525211749076844,1.7169086112976075,0.4803999667167664,12,17,64.44444444444444,1.2244549518764762,2.0728435383902655,0.5255555189318127,0.6444444444444445,0.9230769230769231,0.2631578947368421
12,18,61.0,0.6506641545295715,1.8380965080261231,0.49799996662139895,12,18,64.44444444444444,0.657367282733321,2.0025053428279027,0.5255555189318127,0.6444444444444445,0.7692307692307693,0.47368421052631576
12,19,61.8,0.6501350295543671,1.8855903177261353,0.5043999652862549,12,19,53.333333333333336,1.2378966115622054,1.659959547718366,0.43666663647939763,0.5333333333333333,0.6153846153846154,0.42105263157894735
12,20,57.0,0.6661800298690795,1.6783495545387268,0.4659999690055847,12,20,60.0,0.6378705472581904,1.9385360995928447,0.48999996595084666,0.6,0.8461538461538461,0.2631578947368421
12,21,60.7,0.6546002492904663,1.8343716678619384,0.4955999665260315,12,21,62.22222222222222,0.6588099569082254,1.7757079386048846,0.5077777424413297,0.6222222222222222,0.6923076923076923,0.5263157894736842
12,22,60.8,0.6521209850311279,1.90224010181427,0.4963999662399292,12,22,64.44444444444444,0.6607529534233939,2.001606457763248,0.5255555189318127,0.6444444444444445,0.7692307692307693,0.47368421052631576
12,23,60.2,0.6403846917152405,1.80481125831604,0.49159996771812436,12,23,51.111111111111114,0.6353487875726488,1.064748517672221,0.4188888599889146,0.5111111111111111,0.6538461538461539,0.3157894736842105
12,24,61.3,0.6474606103897095,1.8538367977142334,0.5003999660015106,12,24,66.66666666666667,1.3439234203283883,2.0653420521153345,0.5433332954222957,0.6666666666666666,0.9615384615384616,0.2631578947368421
12,25,61.3,0.638666802406311,1.8703249588012696,0.5003999671936035,12,25,57.77777777777778,1.1052396127126283,1.6249905702140597,0.47222218946036365,0.5777777777777777,0.8076923076923077,0.2631578947368421
12,26,62.7,0.6369275751113892,1.8968056964874267,0.5115999703407288,12,26,55.55555555555556,1.3057941812436589,1.742135818137063,0.45444441296988064,0.5555555555555556,0.7692307692307693,0.2631578947368421
