Partial,Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Parital,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
12,0,51.0,0.69462708568573,0.061052215933799746,0.4155508043766022,12,0,57.77777777777778,0.6762197971343994,0.051827938275204766,0.4664286778204971,0.5777777777777777,1.0,0.0
12,1,50.9,0.6949174194335938,0.06560279637575149,0.4099369728565216,12,1,57.77777777777778,0.6889479067590502,-0.0038829449978139666,0.46081517645054393,0.5777777777777777,1.0,0.0
12,2,51.0,0.694402494430542,0.07740158253908157,0.4059286296367645,12,2,42.22222222222222,0.693668700589074,0.17820095208783945,0.33643316556182173,0.4222222222222222,0.46153846153846156,0.3684210526315789
12,3,51.4,0.6930073962211609,0.0932295201420784,0.40421304416656495,12,3,57.77777777777778,0.6840191218588088,0.148213285414709,0.4497434954262442,0.5777777777777777,1.0,0.0
12,4,52.5,0.6921647229194641,0.15389565451443196,0.40767431473731996,12,4,73.33333333333333,0.682770295937856,0.08642666381266383,0.5591901004314422,0.7333333333333333,0.8461538461538461,0.5789473684210527
12,5,52.2,0.6914402866363525,0.05122704800963402,0.4006652138233185,12,5,60.0,0.6830241137080723,0.11734689792825116,0.4550489917397499,0.6,1.0,0.05263157894736842
12,6,52.2,0.6911171579360962,0.05121314841508865,0.3960521264076233,12,6,48.888888888888886,0.6954541193114386,0.29692874948183695,0.3700588620371289,0.4888888888888889,0.15384615384615385,0.9473684210526315
12,7,53.8,0.6895760154724121,0.0196413357257843,0.4028436195850372,12,7,55.55555555555556,0.6751918448342218,0.321402937753333,0.4127486323316892,0.5555555555555556,0.9230769230769231,0.05263157894736842
12,8,52.8,0.6902326345443726,0.06889972266554832,0.3911915955543518,12,8,62.22222222222222,0.6816962189144559,0.12760341904229588,0.4540346590595113,0.6222222222222222,0.5,0.7894736842105263
12,9,53.7,0.6870031690597534,0.007609674334526062,0.39293733835220335,12,9,53.333333333333336,0.6951198207007514,-0.016716561632023917,0.3881946730117003,0.5333333333333333,0.3076923076923077,0.8421052631578947
12,10,56.0,0.6832348699569702,0.07203922802209854,0.4039161310195923,12,10,62.22222222222222,0.6580513166056738,0.18616319215959973,0.4428519825140635,0.6222222222222222,0.9615384615384616,0.15789473684210525
12,11,55.4,0.6838613452911377,0.0563266116976738,0.39511056900024416,12,11,57.77777777777778,0.6687946180502574,-0.03427151412599617,0.4083228009028567,0.5777777777777777,0.8846153846153846,0.15789473684210525
12,12,59.3,0.6734300041198731,0.056392105281352994,0.4157150926589966,12,12,71.11111111111111,0.6454760101106432,0.30163575936522746,0.48883633332120047,0.7111111111111111,0.5384615384615384,0.9473684210526315
12,13,55.8,0.6790341916084289,0.07050145199894906,0.3882971217632294,12,13,77.77777777777777,0.6339728481239743,0.27928331196308137,0.5245508899291357,0.7777777777777778,0.8076923076923077,0.7368421052631579
12,14,56.3,0.6740173501968384,0.07539425933361053,0.38704134011268615,12,14,64.44444444444444,0.6297534181012048,0.10299174073669645,0.43521713415781654,0.6444444444444445,0.9230769230769231,0.2631578947368421
12,15,60.8,0.6527749481201172,0.005339928507804871,0.4101174342632294,12,15,66.66666666666667,0.6265572741627693,0.08248196575376722,0.44296258439620334,0.6666666666666666,0.4230769230769231,1.0
12,16,58.6,0.6573325576782226,0.05112074300646782,0.39176766443252564,12,16,73.33333333333333,0.6174782663583755,0.16838550749752257,0.47698655128479006,0.7333333333333333,0.5769230769230769,0.9473684210526315
12,17,60.8,0.647237389087677,0.09134550958871841,0.40006728982925416,12,17,44.44444444444444,0.7140608112017314,0.21422148727708393,0.30232126845253837,0.4444444444444444,0.038461538461538464,1.0
12,18,62.5,0.645195252418518,0.08527520883083343,0.4048380925655365,12,18,75.55555555555556,0.5921858991185824,-0.037576173659827974,0.4765846021473408,0.7555555555555555,0.6923076923076923,0.8421052631578947
12,19,60.3,0.6501864476203918,0.062097236931324004,0.38740111207962036,12,19,68.88888888888889,0.5674415586723222,0.379542452428076,0.43292301893234253,0.6888888888888889,0.8461538461538461,0.47368421052631576
12,20,59.5,0.6484190049171448,0.013261657416820526,0.3785110478401184,12,20,55.55555555555556,0.6711295982201894,0.2204352442589071,0.3548029743962818,0.5555555555555556,0.23076923076923078,1.0
12,21,64.4,0.6373918409347534,0.12386105519533157,0.4005691332817078,12,21,73.33333333333333,0.6007777856455909,-0.06879238684972128,0.44548878570397693,0.7333333333333333,0.5769230769230769,0.9473684210526315
12,22,65.0,0.6335866627693176,0.0741927120089531,0.398507755279541,12,22,66.66666666666667,0.5595830296476682,0.18726349828971756,0.4045215534667174,0.6666666666666666,0.6153846153846154,0.7368421052631579
12,23,67.0,0.6078103532791138,0.11069760471582413,0.40352868604660036,12,23,66.66666666666667,0.6157649646202723,0.32852192612157927,0.3990580849349499,0.6666666666666666,0.4230769230769231,1.0
12,24,67.9,0.6048902542591095,0.05048528778553009,0.40252344942092894,12,24,68.88888888888889,0.5131291322410106,0.37531457245349886,0.4045774334006839,0.6888888888888889,0.7692307692307693,0.5789473684210527
12,25,66.8,0.6091545996665955,0.0038650836646556856,0.3916816749572754,12,25,71.11111111111111,0.5321057172323991,0.20672497120168473,0.4098431928290261,0.7111111111111111,0.6923076923076923,0.7368421052631579
12,26,64.5,0.6299852375984192,0.03667896324396133,0.375762363910675,12,26,55.55555555555556,0.6451127767562866,0.06619251130355729,0.33140509989526534,0.5555555555555556,0.23076923076923078,1.0
12,27,63.4,0.6192163505554199,0.041282006770372394,0.36629456639289854,12,27,77.77777777777777,0.5575330750188894,0.25902342547972995,0.43015991813606685,0.7777777777777778,0.6153846153846154,1.0
12,28,61.2,0.6478799514770508,0.056524739265441895,0.35235280537605285,12,28,77.77777777777777,0.6050591085520055,0.24314797305398517,0.42493372824456954,0.7777777777777778,0.6153846153846154,1.0
12,29,65.0,0.6261166975498199,0.05464038410782814,0.365561803817749,12,29,68.88888888888889,0.5919042239172592,0.15528896136416329,0.3804398838016722,0.6888888888888889,0.6153846153846154,0.7894736842105263
12,30,66.8,0.6063698315620423,0.06373847156763077,0.3690608155727386,12,30,68.88888888888889,0.5158696948654122,-0.03134339633915159,0.3756665415234036,0.6888888888888889,0.8846153846153846,0.42105263157894735
12,31,66.7,0.6077789816856384,0.0812458883523941,0.3641748824119568,12,31,80.0,0.5577746692630979,0.2820355566011535,0.41691074818372725,0.8,0.6923076923076923,0.9473684210526315
12,32,67.9,0.5968011741638184,0.0905319504737854,0.36468312168121336,12,32,75.55555555555556,0.5463169985347324,-0.0009717112614048851,0.3930452706085311,0.7555555555555555,0.6538461538461539,0.8947368421052632
12,33,65.5,0.6129210548400879,0.0808476744890213,0.35076657485961915,12,33,68.88888888888889,0.618810830058323,0.21471537782086267,0.3620243148671256,0.6888888888888889,0.46153846153846156,1.0
