,Time,RGPX,RGPY,LGPX,LGPY,RPD,LPD ,x,y,z
0,0.9999999999999999,0.601,0.864,0.478,0.86,5.562,5.945,0.567,0.0691,3.6300000000000003
1,1.0999999999999999,0.4615,0.8925000000000001,0.16000000000000003,1.04,5.612,5.634,0.567,0.0691,3.6300000000000003
2,1.2,0.558,0.7080000000000001,0.49866666666666665,0.6629999999999999,5.798333333333333,6.109666666666667,0.5663333333333332,0.06893333333333333,3.6266666666666665
3,1.4000000000000001,0.531,0.6920000000000001,0.49499999999999994,0.666,5.849,6.145666666666666,0.5753333333333334,0.028033333333333337,3.3699999999999997
4,1.6000000000000003,0.633,0.23466666666666666,0.5646666666666667,0.20299999999999999,6.2956666666666665,6.174666666666667,0.5976666666666667,-0.05173333333333333,2.9299999999999997
5,1.7000000000000004,0.631,0.237,0.565,0.234,6.224,6.014,1.1125,-0.787,1.022
6,1.8000000000000005,0.38949999999999996,0.775,0.6094999999999999,0.73575,5.805,5.89725,-0.3983333333333334,1.7866666666666664,-0.5363333333333333
7,2.1000000000000005,0.719,0.5776666666666667,0.6473333333333334,0.5256666666666666,5.938666666666666,6.0680000000000005,0.248,0.6556666666666667,-0.9329999999999999
8,2.2000000000000006,0.685,0.4053333333333333,0.5619999999999999,0.39633333333333337,6.367999999999999,6.212666666666666,0.22966666666666666,-0.08413333333333332,-0.7526666666666667
9,2.3000000000000007,0.6796666666666668,0.41933333333333334,0.5579999999999999,0.42366666666666664,6.377666666666666,6.114,0.19499999999999998,-0.8476666666666666,-0.7613333333333333
10,2.500000000000001,0.5670000000000001,0.608,0.459,0.6366666666666666,6.4703333333333335,6.038,0.35950000000000004,-0.5415,-1.08
11,2.600000000000001,0.5670000000000001,0.6189999999999999,0.4606666666666666,0.666,6.366333333333333,5.916999999999999,0.4076666666666666,-0.5316666666666666,-1.0966666666666667
12,2.700000000000001,0.567,0.622,0.476,0.677,6.327,5.879,0.14159999999999998,-0.7666666666666666,-0.9123333333333333
13,2.9000000000000012,0.7903333333333333,0.6243333333333334,0.6753333333333332,0.63,6.200333333333333,6.122,-1.1123333333333332,-1.8333333333333333,-0.496
14,3.0000000000000013,0.612,0.6496666666666667,0.5173333333333333,0.6943333333333332,6.175666666666667,5.995333333333334,-9.533333333333335,-10.013333333333332,0.3087
15,3.1000000000000014,0.5373333333333333,0.6596666666666667,0.43133333333333335,0.7280000000000001,6.252,5.96,1.2166666666666666,0.6576666666666666,1.096
16,3.3000000000000016,0.5356666666666667,0.6583333333333333,0.4386666666666667,0.7323333333333334,6.243666666666667,5.947,0.7476666666666666,0.3506666666666667,1.6266666666666667
17,3.4000000000000017,0.49933333333333335,0.673,0.3960000000000001,0.7436666666666666,6.3373333333333335,5.922999999999999,0.527,0.4226666666666667,1.9633333333333336
18,3.5000000000000018,0.49266666666666664,0.6956666666666665,0.38766666666666666,0.7559999999999999,6.253333333333333,5.928,0.4386666666666667,0.45766666666666667,2.236666666666667
19,3.700000000000002,0.4895,0.6984999999999999,0.3895,0.7625,6.2265,5.9495000000000005,0.439,0.4155,2.41
20,3.800000000000002,0.49375,0.72425,0.387,0.771,6.213,5.95925,0.47475,0.31975000000000003,2.5925000000000002
21,3.900000000000002,0.49333333333333335,0.7336666666666666,0.387,0.7813333333333334,6.261,6.016666666666667,0.486,0.31033333333333335,3.08
22,4.100000000000001,0.49133333333333334,0.7680000000000001,0.4023333333333334,0.8006666666666667,6.175999999999999,5.914666666666666,0.488,0.328,3.5866666666666673
23,4.300000000000001,0.49266666666666664,0.7680000000000001,0.40066666666666667,0.8083333333333332,6.201666666666667,5.929333333333332,0.4789999999999999,0.31833333333333336,3.77
24,4.4,0.5076666666666667,0.718,0.41033333333333327,0.7636666666666666,6.238333333333333,5.983333333333333,0.4673333333333333,0.29433333333333334,3.216666666666667
25,4.6,0.49833333333333335,0.757,0.41533333333333333,0.8106666666666666,6.1193333333333335,5.894333333333333,0.4583333333333333,0.2733333333333334,2.8000000000000003
26,4.799999999999999,0.48733333333333334,0.742,0.39966666666666667,0.8239999999999998,6.196000000000001,5.949333333333333,0.437,0.20533333333333334,1.8800000000000001
27,4.999999999999998,0.486,0.6945,0.49,0.929,6.394,5.6005,0.42566666666666664,0.18600000000000003,1.6233333333333333
28,5.1999999999999975,0.492,0.725,0.496,0.95,6.116,5.521,0.464,0.2585,2.39
29,5.399999999999997,0.4026666666666667,0.7743333333333333,0.608,1.0953333333333333,6.118666666666667,5.232,0.47,0.23866666666666667,2.68
30,5.599999999999996,0.5656666666666667,0.8223333333333334,0.6646666666666666,1.127,6.0680000000000005,5.116,0.4716666666666667,0.20233333333333334,2.86
31,5.699999999999996,0.5515000000000001,0.827,0.743,1.0985,6.0095,4.765,0.477,0.232,3.09
32,5.999999999999995,0.512,0.7243333333333334,0.39399999999999996,0.8263333333333334,6.448333333333333,6.164000000000001,0.4713333333333333,0.227,3.09
33,6.099999999999994,0.505,0.7216666666666667,0.38199999999999995,0.8036666666666666,6.347333333333334,6.218333333333334,0.4713333333333333,0.19666666666666668,3.153333333333333
34,6.299999999999994,0.48966666666666664,0.7103333333333333,0.36199999999999993,0.7766666666666667,6.216333333333334,6.178000000000001,0.478,0.229,3.6633333333333336
35,6.499999999999993,0.482,0.7196666666666666,0.3586666666666667,0.7626666666666667,6.04,6.174333333333333,0.4766666666666666,0.23466666666666666,3.7133333333333334
36,6.5999999999999925,0.4923333333333333,0.7280000000000001,0.37333333333333335,0.789,6.213000000000001,6.179333333333333,0.4709999999999999,0.21566666666666667,3.4666666666666663
