Train acc,Train loss,test loss,test ASD acc,test TD acc,test AVG acc,test acc
0.6080000400543213,0.6284013767242431,0.8380734324455261,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.5850000381469727,0.6511078326702118,0.8438994288444519,0.4583333432674408,0.8333333134651184,0.6458333283662796,0.5833333134651184
0.5900000333786011,0.6499521734714508,0.661915123462677,0.5833333134651184,0.8333333134651184,0.7083333134651184,0.6666666865348816
0.5640000104904175,0.6514519925117492,0.8077342510223389,0.7083333134651184,0.8333333134651184,0.7708333134651184,0.75
0.5480000376701355,0.6523440430164337,0.8365011215209961,0.125,0.9166666865348816,0.5208333432674408,0.3888888955116272
0.5879999995231628,0.6312346606254577,0.6650157570838928,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.5820000171661377,0.6397437908649445,0.6878852844238281,0.2083333283662796,1.0,0.6041666641831398,0.472222238779068
0.5820000171661377,0.6541260108947754,0.6773084998130798,0.375,1.0,0.6875,0.5833333134651184
0.5879999995231628,0.6561494309902192,0.6868382692337036,0.125,1.0,0.5625,0.4166666567325592
0.5900000333786011,0.6529917404651642,0.6462625861167908,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.581000030040741,0.6409154717922211,0.6659076809883118,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6040000319480896,0.6438168230056762,0.8175727725028992,0.625,0.9166666865348816,0.7708333432674408,0.7222222089767456
0.597000002861023,0.6403047299385071,0.653286874294281,0.375,1.0,0.6875,0.5833333134651184
0.5790000557899475,0.634548862695694,0.6637163758277893,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.5980000495910645,0.643410140991211,0.6876022815704346,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.6110000014305115,0.6343309981822968,0.6617726683616638,0.625,1.0,0.8125,0.75
0.5960000157356262,0.6417521226406098,0.6920300126075745,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.5940000414848328,0.6448121452331543,0.6930912137031555,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.593000054359436,0.6338270874023437,0.6623695492744446,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.5730000138282776,0.6428291785717011,0.6665046811103821,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.5879999995231628,0.6448429107666016,0.6811151504516602,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.5950000286102295,0.6369387099742889,0.6814150214195251,0.4583333432674408,0.8333333134651184,0.6458333283662796,0.5833333134651184
0.6170000433921814,0.6345381495952607,0.6849729418754578,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.5879999995231628,0.6394948545694351,0.887671709060669,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.5940000414848328,0.6465603244304657,0.6970227360725403,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6180000305175781,0.6273182287216187,0.6751880645751953,0.375,1.0,0.6875,0.5833333134651184
0.6010000109672546,0.6332082931995392,0.7000311613082886,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.5879999995231628,0.6374139904975891,0.6665626168251038,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.6030000448226929,0.6350449821949005,0.6439591646194458,0.625,0.8333333134651184,0.7291666567325592,0.694444477558136
0.612000048160553,0.6312408933639526,0.6475953459739685,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.5830000042915344,0.6470851490497589,0.6643065810203552,0.375,1.0,0.6875,0.5833333134651184
0.5960000157356262,0.6323562099933624,0.6882885098457336,0.4583333432674408,0.8333333134651184,0.6458333283662796,0.5833333134651184
0.6010000109672546,0.639543879032135,0.6500852704048157,0.625,1.0,0.8125,0.75
0.5890000462532043,0.6499659178256989,0.6270782947540283,0.7083333134651184,0.8333333134651184,0.7708333134651184,0.75
0.6050000190734863,0.6338814017772675,0.6774944067001343,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.609000027179718,0.6268436672687531,0.6463600993156433,0.5416666865348816,0.75,0.6458333432674408,0.6111111044883728
0.6170000433921814,0.6251212317943573,0.6622183918952942,0.5,0.8333333134651184,0.6666666567325592,0.6111111044883728
0.6270000338554382,0.6316395227909088,0.6121816039085388,0.7083333134651184,1.0,0.8541666567325592,0.8055555820465088
0.5830000042915344,0.6423641231060028,0.642752468585968,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.5920000076293945,0.6383127870559693,0.6341633796691895,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.6080000400543213,0.6332192244529724,0.6969919800758362,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6170000433921814,0.6296460332870484,0.665394127368927,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6160000562667847,0.6341641626358032,0.649171769618988,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.5820000171661377,0.643679027557373,0.690831184387207,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.609000027179718,0.623369838476181,0.6779277920722961,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.612000048160553,0.632124566078186,0.6258878111839294,0.625,0.6666666865348816,0.6458333432674408,0.6388888955116272
0.5990000367164612,0.6369312238693238,0.6754348874092102,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6000000238418579,0.6304405319690705,0.6405461430549622,0.5416666865348816,0.9166666865348816,0.7291666865348816,0.6666666865348816
0.6350000500679016,0.6204125220775605,0.6257294416427612,0.5416666865348816,0.8333333134651184,0.6875,0.6388888955116272
0.6110000014305115,0.6266189811229705,0.6505904197692871,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6130000352859497,0.6308824133872986,0.6119277477264404,0.625,1.0,0.8125,0.75
0.6050000190734863,0.6232165317535401,0.7004715800285339,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6270000338554382,0.6328532295227051,0.7086515426635742,0.2083333283662796,1.0,0.6041666641831398,0.472222238779068
0.6050000190734863,0.6306579236984253,0.6453604102134705,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6340000033378601,0.6302956037521362,1.1885876655578613,0.375,0.75,0.5625,0.5
0.6210000514984131,0.6222815713882446,0.6123035550117493,0.5833333134651184,0.8333333134651184,0.7083333134651184,0.6666666865348816
0.6380000114440918,0.6150291428565979,0.6900519728660583,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6210000514984131,0.6303289036750793,0.6914668083190918,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.6230000257492065,0.6248048069477081,0.6867889165878296,0.375,1.0,0.6875,0.5833333134651184
0.6350000500679016,0.6267782065868378,1.2853444814682007,0.625,0.6666666865348816,0.6458333432674408,0.6388888955116272
0.6290000081062317,0.6252990951538085,0.7032105922698975,0.375,1.0,0.6875,0.5833333134651184
0.6440000534057617,0.6152005460262299,0.6945881247520447,0.375,1.0,0.6875,0.5833333134651184
0.6270000338554382,0.6324835739135742,0.663794219493866,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6470000147819519,0.6138532209396362,0.6339985132217407,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6360000371932983,0.6256435360908509,1.196364402770996,0.5416666865348816,0.8333333134651184,0.6875,0.6388888955116272
0.6260000467300415,0.6383615355491639,0.6500476002693176,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6350000500679016,0.6293816838264465,0.6860352158546448,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.5980000495910645,0.6232778825759888,0.6804068684577942,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6430000066757202,0.6116674785614014,0.6890512108802795,0.3333333432674408,0.9166666865348816,0.6250000149011612,0.5277777910232544
0.6330000162124634,0.6193267767429351,0.7197846174240112,0.125,1.0,0.5625,0.4166666567325592
0.6210000514984131,0.6418873834609985,0.6392877101898193,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6600000262260437,0.6204353659152985,0.6411920189857483,0.5,1.0,0.75,0.6666666865348816
0.6480000019073486,0.6204815788269042,0.6393116116523743,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.6240000128746033,0.6236476697921753,0.6718743443489075,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6530000567436218,0.611652573108673,0.6519758701324463,0.5,1.0,0.75,0.6666666865348816
0.6470000147819519,0.6160350713729859,0.6800366640090942,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6340000033378601,0.6184347829818726,0.8509028553962708,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.6170000433921814,0.6307921824455262,1.1296770572662354,0.4166666567325592,0.8333333134651184,0.6249999850988388,0.5555555820465088
0.6550000309944153,0.6024346356391906,0.661819577217102,0.375,1.0,0.6875,0.5833333134651184
0.6640000343322754,0.6060342104434967,0.6453510522842407,0.5416666865348816,0.9166666865348816,0.7291666865348816,0.6666666865348816
0.6340000033378601,0.6220224840641022,0.6888113617897034,0.375,1.0,0.6875,0.5833333134651184
0.6430000066757202,0.6229748561382293,0.8422080874443054,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6260000467300415,0.616474681854248,0.8003777861595154,0.625,0.5833333134651184,0.6041666567325592,0.6111111044883728
0.6630000472068787,0.6223234043121338,0.7021675109863281,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.64000004529953,0.6091824231147767,0.6478503942489624,0.375,1.0,0.6875,0.5833333134651184
0.6570000052452087,0.5968424785137176,0.8785185217857361,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.6620000600814819,0.5999362275600434,0.7302654385566711,0.25,1.0,0.625,0.5
0.6430000066757202,0.6051340861320496,0.9135792851448059,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.6770000457763672,0.5920336139202118,0.9128106236457825,0.0416666679084301,0.9166666865348816,0.47916667722165585,0.3333333432674408
0.656000018119812,0.6097213640213013,0.6347590684890747,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6500000357627869,0.6051733338832855,0.7088829874992371,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.64000004529953,0.6128324811458588,0.7221629619598389,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.6450000405311584,0.6061797239780427,0.7234693169593811,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6340000033378601,0.61313041639328,0.6139065027236938,0.6666666865348816,1.0,0.8333333432674408,0.7777777910232544
0.6460000276565552,0.6117629609107971,0.6614993810653687,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6680000424385071,0.6007102954387665,0.7066150903701782,0.25,1.0,0.625,0.5
0.6720000505447388,0.5961237752437591,0.6572093367576599,0.375,1.0,0.6875,0.5833333134651184
0.6570000052452087,0.6076109540462494,0.652504026889801,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6410000324249268,0.6128765687942505,0.6417558789253235,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6440000534057617,0.5988009850978852,1.34516441822052,0.25,0.8333333134651184,0.5416666567325592,0.4444444477558136
0.6420000195503235,0.6099872424602508,0.6298304200172424,0.5833333134651184,0.9166666865348816,0.75,0.694444477558136
0.6500000357627869,0.6003798134326935,0.648123562335968,0.375,1.0,0.6875,0.5833333134651184
0.656000018119812,0.612733026266098,0.6649675965309143,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.6320000290870667,0.6174501669406891,1.3522344827651978,0.4166666567325592,0.8333333134651184,0.6249999850988388,0.5555555820465088
0.6570000052452087,0.5999384346008301,0.7071499228477478,0.25,1.0,0.625,0.5
0.6550000309944153,0.6032784788608551,0.8767606019973755,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.6620000600814819,0.602479941368103,0.7008652091026306,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.656000018119812,0.589667500257492,0.6123040914535522,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.6440000534057617,0.6107940740585327,0.6544144749641418,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6660000085830688,0.5956488590240478,0.668209969997406,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6500000357627869,0.6052438029050827,0.8145637512207031,0.75,0.9166666865348816,0.8333333432674408,0.8055555820465088
0.6490000486373901,0.6087846250534058,0.7127580642700195,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6780000329017639,0.5860854766368866,0.7033593058586121,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6600000262260437,0.6008815906047821,0.8261829018592834,0.8333333134651184,0.6666666865348816,0.75,0.7777777910232544
0.6640000343322754,0.59999742436409,0.6343234181404114,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6520000100135803,0.5980862731933594,0.6774158477783203,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6620000600814819,0.5985010418891906,0.6610825657844543,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.675000011920929,0.599074363231659,1.298582673072815,0.5,0.75,0.625,0.5833333134651184
0.6490000486373901,0.596362726688385,0.7191629409790039,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.6720000505447388,0.5937315154075623,0.6053285598754883,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.6840000152587891,0.5849426820278167,0.5931830406188965,0.5833333134651184,0.9166666865348816,0.75,0.694444477558136
0.6840000152587891,0.5694974496364593,0.8713680505752563,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.6780000329017639,0.5838201842308044,0.6275779008865356,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6610000133514404,0.5986860139369965,0.8892102837562561,0.3333333432674408,0.9166666865348816,0.6250000149011612,0.5277777910232544
0.6830000281333923,0.582076010465622,0.615691065788269,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6720000505447388,0.5963473598957062,0.60716313123703,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6460000276565552,0.5886377291679382,0.5986823439598083,0.625,1.0,0.8125,0.75
0.6950000524520874,0.5777876296043396,0.8822669386863708,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6890000104904175,0.5921902117729188,0.9222800135612488,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6340000033378601,0.6113325366973877,0.9071831107139587,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6620000600814819,0.5979043307304382,0.6205871105194092,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.656000018119812,0.5904637777805328,0.9591478705406189,0.2083333283662796,0.9166666865348816,0.5625000074505806,0.4444444477558136
0.6700000166893005,0.5966927573680878,0.6793468594551086,0.375,1.0,0.6875,0.5833333134651184
0.6740000247955322,0.5886517145633697,0.6913555264472961,0.3333333432674408,1.0,0.6666666716337204,0.5555555820465088
0.6740000247955322,0.5795262517929077,0.6018425822257996,0.5,1.0,0.75,0.6666666865348816
0.6580000519752502,0.5989854819774628,0.6997893452644348,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6890000104904175,0.5796075339317321,0.6386917233467102,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6800000071525574,0.5759807386398316,0.8986594080924988,0.3333333432674408,0.9166666865348816,0.6250000149011612,0.5277777910232544
0.6710000038146973,0.5880243961811066,0.9281477332115173,0.2916666567325592,0.9166666865348816,0.6041666716337204,0.5
0.6780000329017639,0.5888258247375489,0.617155909538269,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6770000457763672,0.5914686465263367,0.6000773906707764,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6520000100135803,0.5992996287345886,0.9293534159660339,0.25,0.9166666865348816,0.5833333432674408,0.472222238779068
0.6610000133514404,0.5951590647697449,0.6078563332557678,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6940000057220459,0.5700917849540711,0.6002950072288513,0.5416666865348816,0.9166666865348816,0.7291666865348816,0.6666666865348816
0.7000000476837158,0.554382566690445,0.9684032797813416,0.4166666567325592,0.8333333134651184,0.6249999850988388,0.5555555820465088
0.690000057220459,0.5759267680644989,0.9571343660354614,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6630000472068787,0.582027619600296,0.6675185561180115,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6890000104904175,0.5757135162353516,0.9497805833816528,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.6810000538825989,0.5845206158161164,0.8718913197517395,0.5833333134651184,0.9166666865348816,0.75,0.694444477558136
0.6890000104904175,0.5684805550575256,0.9308607578277588,0.25,0.9166666865348816,0.5833333432674408,0.472222238779068
0.6950000524520874,0.5704608461856842,0.8723762631416321,0.5416666865348816,0.9166666865348816,0.7291666865348816,0.6666666865348816
0.6910000443458557,0.578163375377655,0.698320746421814,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.7000000476837158,0.5794670341014863,0.967759370803833,0.25,0.8333333134651184,0.5416666567325592,0.4444444477558136
0.6980000138282776,0.5733203864097596,0.6130062341690063,0.5,1.0,0.75,0.6666666865348816
0.7090000510215759,0.5552723598480225,0.8625149130821228,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.6930000185966492,0.562689115524292,0.8606435656547546,0.5833333134651184,0.9166666865348816,0.75,0.694444477558136
0.6700000166893005,0.57148592543602,0.7133667469024658,0.375,0.9166666865348816,0.6458333432674408,0.5555555820465088
0.7020000219345093,0.5757122874259949,0.8890807032585144,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.6800000071525574,0.577491064786911,0.6703168749809265,0.375,1.0,0.6875,0.5833333134651184
0.6800000071525574,0.563647245645523,0.794022262096405,0.75,0.9166666865348816,0.8333333432674408,0.8055555820465088
0.6810000538825989,0.5676242566108703,0.8995048999786377,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.6940000057220459,0.5660058245658874,0.746603786945343,0.375,1.0,0.6875,0.5833333134651184
0.6840000152587891,0.5759014739990235,0.8840392231941223,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.6820000410079956,0.5709834423065185,1.5773063898086548,0.2916666567325592,0.75,0.5208333283662796,0.4444444477558136
0.687000036239624,0.580957307100296,0.8534464836120605,0.625,0.9166666865348816,0.7708333432674408,0.7222222089767456
0.6800000071525574,0.5643720283508301,0.8826168179512024,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.6810000538825989,0.5735758962631226,0.9327684044837952,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.7100000381469727,0.5664108982086181,0.9902512431144714,0.2916666567325592,0.9166666865348816,0.6041666716337204,0.5
0.6830000281333923,0.5732341315746308,0.6598872542381287,0.25,1.0,0.625,0.5
0.6860000491142273,0.5674862477779389,0.8402684330940247,0.625,0.9166666865348816,0.7708333432674408,0.7222222089767456
0.690000057220459,0.5805146958827972,1.0975613594055176,0.125,0.8333333134651184,0.4791666567325592,0.3611111044883728
0.7040000557899475,0.567445246219635,0.6439793705940247,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.7040000557899475,0.562558774471283,0.9749844670295715,0.25,0.9166666865348816,0.5833333432674408,0.472222238779068
0.6930000185966492,0.5700337092876434,0.6005430817604065,0.5416666865348816,0.8333333134651184,0.6875,0.6388888955116272
0.7210000157356262,0.5414367673397065,0.8873542547225952,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6960000395774841,0.565464178442955,0.5978401303291321,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.6920000314712524,0.5757192413806915,0.6182825565338135,0.5,1.0,0.75,0.6666666865348816
0.6980000138282776,0.5562695624828339,0.8923885822296143,0.2083333283662796,0.9166666865348816,0.5625000074505806,0.4444444477558136
0.6910000443458557,0.5612179934978485,0.8310016393661499,0.5416666865348816,0.9166666865348816,0.7291666865348816,0.6666666865348816
0.6800000071525574,0.5756153078079224,0.5658961534500122,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6650000214576721,0.5812389543056488,0.8882057070732117,0.5416666865348816,0.9166666865348816,0.7291666865348816,0.6666666865348816
0.6980000138282776,0.572457700252533,0.8849595189094543,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.7120000123977661,0.538169574022293,0.9179575443267822,0.2916666567325592,0.9166666865348816,0.6041666716337204,0.5
0.7240000367164612,0.5440591793060303,0.8669112324714661,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.7080000042915344,0.5600780754089355,0.8981652855873108,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.7020000219345093,0.5608524270057679,0.9268596768379211,0.5,0.8333333134651184,0.6666666567325592,0.6111111044883728
0.7010000348091125,0.5606708643436432,0.6153980493545532,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.7020000219345093,0.539612245798111,0.6442636251449585,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.7090000510215759,0.5608105458021164,0.5582419037818909,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.7210000157356262,0.5483785026073456,0.9850242733955383,0.2916666567325592,0.8333333134651184,0.5624999850988388,0.472222238779068
0.7020000219345093,0.5688058996200561,0.5858588218688965,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.718000054359436,0.5434800674915313,0.5993146300315857,0.5833333134651184,0.9166666865348816,0.75,0.694444477558136
0.7070000171661377,0.5522039580345154,0.9126526713371277,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.7010000348091125,0.5652721288204193,0.6384284496307373,0.5,1.0,0.75,0.6666666865348816
0.7250000238418579,0.5368446400165557,0.5900568962097168,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.7130000591278076,0.542489595413208,0.6463103294372559,0.4583333432674408,0.8333333134651184,0.6458333283662796,0.5833333134651184
0.7190000414848328,0.5429509301185608,0.6701343655586243,0.5,0.8333333134651184,0.6666666567325592,0.6111111044883728
0.6840000152587891,0.5819346730709076,0.8662298917770386,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.7040000557899475,0.5461542689800263,0.9949979782104492,0.2916666567325592,0.9166666865348816,0.6041666716337204,0.5
0.703000009059906,0.5608678274154663,0.6396833658218384,0.5,0.8333333134651184,0.6666666567325592,0.6111111044883728
0.6940000057220459,0.5752616212368011,0.7001680135726929,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.6910000443458557,0.5623208074569702,0.6657302975654602,0.5,0.75,0.625,0.5833333134651184
0.737000048160553,0.5376667690277099,0.7488193511962891,0.2916666567325592,0.8333333134651184,0.5624999850988388,0.472222238779068
0.7200000286102295,0.5466089922189713,0.9070061445236206,0.2916666567325592,0.8333333134651184,0.5624999850988388,0.472222238779068
0.7230000495910645,0.5312627477645874,0.5772854089736938,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.718000054359436,0.5410085155963897,0.6541073322296143,0.5,0.6666666865348816,0.5833333432674408,0.5555555820465088
0.690000057220459,0.568806007862091,0.7860799431800842,0.4583333432674408,0.6666666865348816,0.5625000149011612,0.5277777910232544
0.703000009059906,0.5494491707086563,0.6841336488723755,0.4583333432674408,0.9166666865348816,0.6875000149011612,0.6111111044883728
0.6910000443458557,0.5771005296707153,0.6717507839202881,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.7230000495910645,0.5482224309444428,0.6623419523239136,0.4166666567325592,1.0,0.7083333283662796,0.6111111044883728
0.7280000448226929,0.52779472219944,0.6206679940223694,0.5416666865348816,1.0,0.7708333432674408,0.694444477558136
0.6920000314712524,0.5536950976848602,0.6642537117004395,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6990000605583191,0.5534104268550872,0.577878475189209,0.5,1.0,0.75,0.6666666865348816
0.7110000252723694,0.5271910704374313,0.47087302803993225,0.7916666865348816,0.6666666865348816,0.7291666865348816,0.75
0.7280000448226929,0.5401050239801407,0.6089727878570557,0.5,1.0,0.75,0.6666666865348816
0.6980000138282776,0.5588485417366028,0.7069145441055298,0.4583333432674408,0.8333333134651184,0.6458333283662796,0.5833333134651184
0.7150000333786011,0.5377030758857727,0.6299484968185425,0.5416666865348816,0.8333333134651184,0.6875,0.6388888955116272
0.7090000510215759,0.5416079781055451,0.5731128454208374,0.5,1.0,0.75,0.6666666865348816
0.7170000076293945,0.5335718067884445,0.6686810255050659,0.2916666567325592,1.0,0.6458333283662796,0.5277777910232544
0.7110000252723694,0.546964013338089,0.7193952202796936,0.4166666567325592,0.8333333134651184,0.6249999850988388,0.5555555820465088
0.7010000348091125,0.5568177676200867,0.6701027750968933,0.4166666567325592,0.9166666865348816,0.6666666716337204,0.5833333134651184
0.706000030040741,0.5579792442321777,0.6528153419494629,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.7170000076293945,0.5446184818744659,0.5526259541511536,0.6666666865348816,1.0,0.8333333432674408,0.7777777910232544
0.7050000429153442,0.5442521800994873,0.5662456750869751,0.5833333134651184,1.0,0.7916666567325592,0.7222222089767456
0.7150000333786011,0.5485151698589324,0.7421724200248718,0.125,1.0,0.5625,0.4166666567325592
0.7220000624656677,0.5433623645305633,0.6699508428573608,0.5,0.8333333134651184,0.6666666567325592,0.6111111044883728
0.7320000529289246,0.5321970752477646,0.6514267325401306,0.5,1.0,0.75,0.6666666865348816
0.7250000238418579,0.5467144811153412,1.0385032892227173,0.2916666567325592,0.75,0.5208333283662796,0.4444444477558136
0.753000020980835,0.5162801823616028,0.6298453211784363,0.375,1.0,0.6875,0.5833333134651184
0.734000027179718,0.533469952583313,0.7770165205001831,0.2083333283662796,0.9166666865348816,0.5625000074505806,0.4444444477558136
0.734000027179718,0.5359674391746521,0.6514466404914856,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.6990000605583191,0.549573168516159,0.5656927227973938,0.625,0.8333333134651184,0.7291666567325592,0.694444477558136
0.718000054359436,0.5346993744373322,0.8921778202056885,0.0833333358168602,0.9166666865348816,0.5000000111758709,0.3611111044883728
0.7140000462532043,0.5427003190517425,0.6696715950965881,0.5,0.9166666865348816,0.7083333432674408,0.6388888955116272
0.7360000610351562,0.5321477928161621,0.5891504287719727,0.5833333134651184,0.8333333134651184,0.7083333134651184,0.6666666865348816
0.7240000367164612,0.5345506935119629,0.5928506255149841,0.5,1.0,0.75,0.6666666865348816
0.7280000448226929,0.5368740820884704,0.7589786648750305,0.375,1.0,0.6875,0.5833333134651184
0.737000048160553,0.5237859015464783,0.6388152241706848,0.5,1.0,0.75,0.6666666865348816
0.7320000529289246,0.517949878692627,0.5940062403678894,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.7230000495910645,0.530217670917511,0.7638260126113892,0.375,0.8333333134651184,0.6041666567325592,0.5277777910232544
0.7590000629425049,0.4901471792459488,0.68482905626297,0.375,0.8333333134651184,0.6041666567325592,0.5277777910232544
0.7170000076293945,0.5556743698120117,0.6023171544075012,0.5833333134651184,0.8333333134651184,0.7083333134651184,0.6666666865348816
0.7190000414848328,0.5340598895549774,0.6844833493232727,0.5,0.75,0.625,0.5833333134651184
0.7410000562667847,0.5165620452165604,0.5952208042144775,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
0.7220000624656677,0.5284947364330291,0.6936484575271606,0.4583333432674408,1.0,0.7291666716337204,0.6388888955116272
