,Time,RGPX,RGPY,LGPX,LGPY,RPD,LPD ,x,y,z
0,0.2,0.673,0.535,0.67,0.54125,5.1265,5.00625,0.5116666666666666,0.2446666666666667,5.2700000000000005
1,0.30000000000000004,0.6753333333333335,0.5396666666666667,0.6713333333333334,0.5376666666666666,5.021,4.894666666666667,0.521,0.11403333333333333,5.086666666666667
2,0.4,0.6753333333333335,0.5316666666666667,0.6706666666666666,0.545,5.0246666666666675,4.894666666666667,0.523,0.0649,4.5
3,0.5,0.68,0.5383333333333333,0.6686666666666667,0.5500000000000002,5.061,4.920000000000001,0.523,0.06456666666666666,4.503333333333333
4,0.6,0.5419999999999999,0.5456666666666666,0.5316666666666666,0.563,5.140000000000001,4.993333333333333,0.523,0.0639,4.5075
5,0.7,0.494,0.5670000000000001,0.484,0.5783333333333333,5.233999999999999,5.014666666666667,0.524,0.05399999999999999,4.37
6,0.9999999999999999,0.49366666666666664,0.569,0.48866666666666664,0.5456666666666666,5.658999999999999,5.360666666666667,0.5073333333333333,0.00735,3.7099999999999995
7,1.0999999999999999,0.496,0.5596666666666666,0.48266666666666663,0.5636666666666666,5.661666666666666,5.3999999999999995,0.4965,-0.01469,3.4050000000000002
8,1.2,0.5013333333333333,0.5553333333333333,0.48533333333333334,0.5676666666666667,5.492999999999999,5.3823333333333325,0.49,-0.022199999999999998,3.19
9,1.3,0.504,0.533,0.49499999999999994,0.561,5.441333333333333,5.407,0.48666666666666664,0.002590666666666667,3.016666666666667
10,1.4000000000000001,0.507,0.5433333333333333,0.5033333333333333,0.5736666666666667,5.443666666666666,5.509,0.484,0.039933333333333335,2.8366666666666664
11,1.6000000000000003,0.5063333333333334,0.5353333333333334,0.5036666666666667,0.529,5.455333333333333,5.558,0.47766666666666663,0.109,2.5
12,1.8000000000000005,0.5115000000000001,0.526,0.496,0.5615,5.5895,5.4925,0.46599999999999997,0.15133333333333332,2.3833333333333333
13,1.9000000000000006,0.5085,0.5322500000000001,0.4915,0.5660000000000001,5.67925,5.52925,0.4686666666666666,0.1743333333333333,2.1633333333333336
14,2.1000000000000005,0.46,0.8193333333333334,0.48866666666666664,0.8563333333333333,4.867,4.6273333333333335,0.476,0.19533333333333333,2.1
15,2.2000000000000006,0.4666666666666666,0.6366666666666666,0.48066666666666663,0.6413333333333333,5.474666666666667,5.454666666666667,0.486,0.19533333333333336,2.2266666666666666
16,2.3000000000000007,0.4736666666666666,0.5706666666666667,0.47333333333333333,0.5726666666666667,5.614999999999999,5.537,0.48900000000000005,0.19899999999999998,2.1666666666666665
17,2.500000000000001,0.482,0.556,0.4843333333333333,0.5703333333333334,5.753333333333334,5.691333333333333,0.47733333333333333,0.229,1.9566666666666668
18,2.700000000000001,0.482,0.5756666666666667,0.48066666666666663,0.5916666666666667,5.732,5.691666666666666,0.445,0.262,2.15
19,2.800000000000001,0.47700000000000004,0.608,0.48166666666666663,0.596,5.728333333333333,5.71,0.45133333333333336,0.3216666666666667,2.5766666666666667
20,3.0000000000000013,0.4953333333333334,0.7000000000000001,0.48100000000000004,0.7586666666666666,5.984333333333333,5.790666666666667,0.4703333333333333,0.24266666666666667,2.9133333333333336
21,3.1000000000000014,0.4756666666666667,0.723,0.48966666666666664,0.7546666666666667,5.738666666666667,5.811,0.4663333333333333,0.19566666666666666,2.75
22,3.3000000000000016,0.4795,0.7545,0.462,0.7845,5.748,5.7155000000000005,0.46866666666666673,0.17433333333333334,2.8466666666666662
23,3.5000000000000018,0.48533333333333334,0.7446666666666667,0.462,0.786,5.836000000000001,5.769666666666667,0.486,0.173,3.3049999999999997
24,3.700000000000002,0.486,0.751,0.466,0.792,6.027,5.797,0.487,0.183,3.34
25,3.800000000000002,0.483,0.754,0.506,0.833,5.774,5.952,0.487,0.202,3.34
26,4.000000000000002,0.513,0.669,0.505,0.729,6.1635,5.974,0.491,0.315,3.34
27,4.300000000000001,0.5243333333333334,0.4323333333333333,0.501,0.5016666666666666,6.063666666666667,6.0696666666666665,0.49099999999999994,0.425,3.34
28,4.4,0.523,0.42933333333333334,0.5023333333333334,0.5083333333333333,6.104333333333334,5.9879999999999995,0.49,0.48300000000000004,3.34
29,4.5,0.5173333333333333,0.423,0.4956666666666667,0.5053333333333333,6.108666666666667,5.966666666666666,0.49,0.5426666666666667,3.34
30,4.6,0.5393333333333333,0.39433333333333337,0.5236666666666666,0.452,6.170999999999999,6.122333333333334,0.4915,0.5765,3.34
31,4.699999999999999,0.5473333333333333,0.37600000000000006,0.5416666666666667,0.4283333333333333,6.099,6.221666666666667,0.498,0.578,3.34
32,4.899999999999999,0.5546666666666668,0.37233333333333335,0.539,0.431,6.223,6.276666666666666,0.515,0.5803333333333333,3.34
33,4.999999999999998,0.5496666666666666,0.3973333333333333,0.543,0.41766666666666663,6.108666666666667,6.285,0.5353333333333334,0.5830000000000001,3.34
34,5.099999999999998,0.5873333333333334,0.4043333333333334,0.5710000000000001,0.45199999999999996,6.131333333333333,6.212,0.5553333333333335,0.5833333333333334,3.34
35,5.1999999999999975,0.641,0.43366666666666664,0.6183333333333333,0.48133333333333334,6.120333333333334,6.099666666666667,0.5603333333333333,0.568,3.34
36,5.399999999999997,0.638,0.43733333333333335,0.6136666666666667,0.5020000000000001,6.152333333333334,5.993333333333333,0.566,0.45533333333333337,3.34
37,5.4999999999999964,0.6443333333333333,0.4403333333333333,0.6163333333333334,0.49766666666666665,6.154,6.213666666666666,0.569,0.38066666666666665,3.34
