,Time,RGPX,RGPY,LGPX,LGPY,RPD,LPD ,x,y,z
0,1.5000000000000002,0.539,0.769,0.527,0.769,5.384,5.299,0.5256666666666667,0.10866666666666668,10.866666666666667
1,1.6000000000000003,0.5380000000000001,0.7743333333333333,0.5276666666666667,0.7853333333333333,5.451666666666667,5.427,0.5353333333333333,0.127,9.93
2,1.8000000000000005,0.5433333333333333,0.773,0.523,0.779,5.501333333333334,5.489666666666667,0.5243333333333333,0.20466666666666666,8.459999999999999
3,2.1000000000000005,0.541,0.7263333333333334,0.5163333333333334,0.7286666666666667,5.758333333333333,5.779,0.525,0.229,7.946666666666666
4,2.2000000000000006,0.549,0.663,0.5113333333333333,0.6536666666666666,5.817333333333333,6.014333333333333,0.5373333333333333,0.21266666666666667,7.84
5,2.500000000000001,0.57525,0.688,0.5367500000000001,0.68925,5.991249999999999,5.96125,0.603,0.23299999999999998,7.87
6,2.600000000000001,0.6196666666666667,0.769,0.5873333333333334,0.7636666666666668,5.944,5.921666666666667,0.5956666666666667,0.20966666666666667,7.936666666666667
7,2.800000000000001,0.6183333333333333,0.7513333333333333,0.5923333333333333,0.766,5.997,6.015333333333333,0.594,0.18233333333333332,8.049999999999999
8,3.4000000000000017,0.714,0.8796666666666667,0.7003333333333334,0.8673333333333333,5.714666666666666,5.770333333333333,0.58775,0.12025,8.3425
9,3.5000000000000018,0.628,0.8265,0.6125,0.8125,5.177,5.327500000000001,0.581,0.08896666666666668,8.51
10,3.600000000000002,0.5986666666666666,0.884,0.585,0.868,5.147333333333333,5.169666666666667,0.5806666666666667,0.08026666666666667,8.57
11,3.800000000000002,0.5963333333333333,0.8833333333333333,0.5813333333333333,0.8646666666666666,5.274,5.306333333333333,0.5830000000000001,0.06973333333333333,8.89
12,3.900000000000002,0.598,0.8776666666666667,0.5870000000000001,0.864,5.451666666666667,5.495333333333332,0.583,0.08963333333333334,9.263333333333334
13,4.000000000000002,0.5986666666666667,0.8923333333333333,0.5786666666666666,0.8596666666666667,5.556,5.669999999999999,0.5783333333333333,0.1148,9.57
14,4.100000000000001,0.6016666666666667,0.8803333333333333,0.579,0.8556666666666666,5.665333333333333,5.752666666666666,0.5783333333333333,0.0881,9.536666666666667
15,4.300000000000001,0.601,0.881,0.572,0.859,5.692,5.775,0.5796666666666667,0.07106666666666667,9.51
16,4.4,0.6005,0.882,0.5827499999999999,0.8559999999999999,5.71825,5.724,0.582,0.0706,9.48
17,4.6,0.6026666666666666,0.8943333333333333,0.5853333333333333,0.8583333333333334,5.604666666666667,5.6803333333333335,0.5946666666666667,0.07063333333333334,9.51
18,4.799999999999999,0.6013333333333333,0.9123333333333333,0.5826666666666666,0.871,5.736,5.778333333333333,0.6103333333333333,0.07306666666666667,9.556666666666667
19,4.999999999999998,0.6096666666666666,0.9056666666666667,0.5866666666666666,0.868,5.624666666666666,5.745333333333334,0.6156666666666667,0.06680000000000001,9.546666666666667
20,5.099999999999998,0.6066666666666666,0.9013333333333334,0.588,0.8673333333333333,5.727333333333333,5.842666666666666,0.616,0.06556666666666666,9.549999999999999
21,5.299999999999997,0.6670000000000001,0.8936666666666667,0.6453333333333333,0.8626666666666667,5.928333333333334,6.070333333333334,0.6146666666666667,0.0617,9.54
22,5.4999999999999964,0.6716666666666667,0.9083333333333333,0.6163333333333333,0.8513333333333334,5.862333333333333,5.975999999999999,0.6446666666666666,0.056266666666666666,9.549999999999999
23,5.699999999999996,0.672,0.8853333333333332,0.6473333333333334,0.8586666666666667,5.911666666666666,6.051666666666667,0.6643333333333333,0.03506666666666666,9.546666666666667
24,5.899999999999995,0.6733333333333333,0.9013333333333334,0.6503333333333333,0.8606666666666666,5.935666666666666,6.025333333333333,0.6876666666666665,0.03566666666666667,9.546666666666667
25,6.099999999999994,0.7066666666666667,0.858,0.6786666666666666,0.8246666666666665,6.047999999999999,6.174666666666667,0.682,0.0798,9.506666666666666
26,6.299999999999994,0.705,0.751,0.6696666666666667,0.7386666666666667,6.088666666666668,6.158999999999999,0.6944999999999999,0.1222,9.52
27,6.399999999999993,0.7035,0.587,0.675,0.5745,5.9885,6.2865,0.6955,0.188,9.504999999999999
28,6.499999999999993,0.7057499999999999,0.57575,0.6725000000000001,0.5640000000000001,5.925750000000001,6.32175,0.695,0.3016666666666667,9.503333333333334
29,6.699999999999992,0.7040000000000001,0.5666666666666668,0.6646666666666667,0.5630000000000001,5.953333333333333,6.313,0.6916666666666665,0.33499999999999996,9.5
30,6.799999999999992,0.7043333333333334,0.5726666666666667,0.6633333333333333,0.5513333333333335,5.945333333333333,6.321000000000001,0.689,0.39766666666666667,9.56
31,6.8999999999999915,0.7003333333333334,0.5656666666666667,0.665,0.5593333333333333,5.910666666666667,6.363333333333333,0.6906666666666665,0.40666666666666673,9.576666666666666
32,7.099999999999991,0.7066666666666667,0.5516666666666667,0.664,0.539,6.005,6.386,0.709,0.393,9.563333333333333
33,7.19999999999999,0.7040000000000001,0.5463333333333332,0.6673333333333334,0.5476666666666667,5.923666666666667,6.311333333333334,0.7176666666666667,0.38566666666666666,9.57
34,7.499999999999989,0.702,0.5723333333333334,0.6643333333333333,0.5483333333333333,5.866333333333333,6.327000000000001,0.6973333333333332,0.3156666666666667,9.53
35,7.599999999999989,0.7043333333333334,0.5933333333333333,0.6716666666666667,0.567,5.794,6.403666666666666,0.6956666666666665,0.2823333333333333,9.493333333333334
36,7.899999999999988,0.7016666666666667,0.6609999999999999,0.6626666666666667,0.6813333333333333,5.867333333333334,6.27,0.69,0.2333333333333333,9.540000000000001
