Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,51.2,0.69058549451828,0.008398610591888428,0.41701679706573486,0,51.2,0.69058549451828,0.008398610591888428,0.41701679706573486,0.46153846153846156,0.42857142857142855,0.5
1,53.9,0.6897763605117798,0.013173142105340957,0.43305069077014924,1,53.9,0.6897763605117798,0.013173142105340957,0.43305069077014924,0.46153846153846156,0.42857142857142855,0.5
2,53.6,0.6902438621520997,0.01195387901365757,0.4254803767204285,2,53.6,0.6902438621520997,0.01195387901365757,0.4254803767204285,0.46153846153846156,0.42857142857142855,0.5
3,52.8,0.6896629233360291,0.009505127161741256,0.41440537190437315,3,52.8,0.6896629233360291,0.009505127161741256,0.41440537190437315,0.46153846153846156,0.42857142857142855,0.5
4,52.9,0.6910727233886719,0.01914575768262148,0.41039981675148013,4,52.9,0.6910727233886719,0.01914575768262148,0.41039981675148013,0.46153846153846156,0.42857142857142855,0.5
5,52.5,0.6895901823043823,0.019494047105312346,0.402806339263916,5,52.5,0.6895901823043823,0.019494047105312346,0.402806339263916,0.4358974358974359,0.47619047619047616,0.3888888888888889
6,52.9,0.6908996982574462,0.013242343351244926,0.40121141910552977,6,52.9,0.6908996982574462,0.013242343351244926,0.40121141910552977,0.4358974358974359,0.38095238095238093,0.5
7,52.5,0.6888360338211059,-0.011221907079219818,0.39394026708602903,7,52.5,0.6888360338211059,-0.011221907079219818,0.39394026708602903,0.46153846153846156,0.2857142857142857,0.6666666666666666
8,56.1,0.6832552423477173,0.012082822188735009,0.4146540598869324,8,56.1,0.6832552423477173,0.012082822188735009,0.4146540598869324,0.46153846153846156,0.47619047619047616,0.4444444444444444
9,54.6,0.6868261842727661,0.03275678956508637,0.3994582118988037,9,54.6,0.6868261842727661,0.03275678956508637,0.3994582118988037,0.38461538461538464,0.2857142857142857,0.5
