Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,50.4,0.6935877914428711,0.004846190214157105,0.4107199501991272,0,50.4,0.6935877914428711,0.004846190214157105,0.4107199501991272,0.5641025641025641,1.0,0.0
1,54.4,0.6901663479804993,0.009735286623239517,0.4368835446834564,1,54.4,0.6901663479804993,0.009735286623239517,0.4368835446834564,0.5128205128205128,0.5,0.5294117647058824
2,53.6,0.6884547071456909,0.011539472028613091,0.4252732572555542,2,53.6,0.6884547071456909,0.011539472028613091,0.4252732572555542,0.5128205128205128,0.5,0.5294117647058824
3,51.5,0.6909168109893798,0.017164576679468156,0.4043985884189606,3,51.5,0.6909168109893798,0.017164576679468156,0.4043985884189606,0.48717948717948717,0.09090909090909091,1.0
4,54.5,0.6893524732589722,-0.009398060083389283,0.42207958102226256,4,54.5,0.6893524732589722,-0.009398060083389283,0.42207958102226256,0.5384615384615384,0.5,0.5882352941176471
5,53.0,0.6892374620437622,0.026569232895970345,0.40609434950351714,5,53.0,0.6892374620437622,0.026569232895970345,0.40609434950351714,0.5897435897435898,0.6363636363636364,0.5294117647058824
6,53.5,0.6891347208023071,0.01880969175696373,0.4050683135986328,6,53.5,0.6891347208023071,0.01880969175696373,0.4050683135986328,0.5641025641025641,0.5454545454545454,0.5882352941176471
7,54.2,0.6897276315689087,0.005095792174339295,0.4054227800369263,7,54.2,0.6897276315689087,0.005095792174339295,0.4054227800369263,0.48717948717948717,0.5,0.47058823529411764
8,53.9,0.6882253952026367,0.049348110191524026,0.3986956717967987,8,53.9,0.6882253952026367,0.049348110191524026,0.3986956717967987,0.41025641025641024,0.045454545454545456,0.8823529411764706
9,56.7,0.6856375851631165,0.016001080766320227,0.4133304228782654,9,56.7,0.6856375851631165,0.016001080766320227,0.4133304228782654,0.5128205128205128,0.7272727272727273,0.23529411764705882
10,56.1,0.6823219079971313,0.004160709232091903,0.40436154913902284,10,56.1,0.6823219079971313,0.004160709232091903,0.40436154913902284,0.48717948717948717,0.5,0.47058823529411764
11,56.9,0.6813019571304322,0.02872059877216816,0.4049430797100067,11,56.9,0.6813019571304322,0.02872059877216816,0.4049430797100067,0.4358974358974359,0.13636363636363635,0.8235294117647058
12,57.0,0.6814151830673217,-0.00042869850993156435,0.4008545372486115,12,57.0,0.6814151830673217,-0.00042869850993156435,0.4008545372486115,0.5384615384615384,0.5,0.5882352941176471
13,55.5,0.6818937535285949,0.026288691490888597,0.3867404954433441,13,55.5,0.6818937535285949,0.026288691490888597,0.3867404954433441,0.6153846153846154,0.9545454545454546,0.17647058823529413
14,59.4,0.6715172543525696,0.01201282301545143,0.4068566491603851,14,59.4,0.6715172543525696,0.01201282301545143,0.4068566491603851,0.5384615384615384,0.22727272727272727,0.9411764705882353
15,59.3,0.6700364651679993,0.01897868475317955,0.4013323323726654,15,59.3,0.6700364651679993,0.01897868475317955,0.4013323323726654,0.5384615384615384,0.3181818181818182,0.8235294117647058
16,60.9,0.6656814098358155,0.008583843916654586,0.406129611492157,16,60.9,0.6656814098358155,0.008583843916654586,0.406129611492157,0.6666666666666666,0.5909090909090909,0.7647058823529411
17,59.7,0.6686244058609009,0.019057912081480027,0.39414488458633423,17,59.7,0.6686244058609009,0.019057912081480027,0.39414488458633423,0.41025641025641024,0.09090909090909091,0.8235294117647058
18,63.2,0.6508477945327759,0.02232426714897156,0.4096295802593231,18,63.2,0.6508477945327759,0.02232426714897156,0.4096295802593231,0.5641025641025641,0.5454545454545454,0.5882352941176471
19,63.1,0.6439531483650207,0.03532050609588623,0.4038569252490997,19,63.1,0.6439531483650207,0.03532050609588623,0.4038569252490997,0.6153846153846154,0.5,0.7647058823529411
