Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,50.2,0.6937225914001465,0.041475480318069455,0.40912782621383664,0,50.2,0.6937225914001465,0.041475480318069455,0.40912782621383664,0.48936170212765956,0.9166666666666666,0.043478260869565216
1,50.0,0.6932065000534058,0.0320721150636673,0.40263743841648103,1,50.0,0.6932065000534058,0.0320721150636673,0.40263743841648103,0.5106382978723404,0.5,0.5217391304347826
2,52.9,0.6905543832778931,0.03278355135023594,0.42006300592422485,2,52.9,0.6905543832778931,0.03278355135023594,0.42006300592422485,0.48936170212765956,0.4166666666666667,0.5652173913043478
3,50.9,0.693133129119873,0.011517067387700081,0.39988400334119795,3,50.9,0.693133129119873,0.011517067387700081,0.39988400334119795,0.5319148936170213,0.8333333333333334,0.21739130434782608
4,51.3,0.6916806445121765,0.016203041434288024,0.39827655935287476,4,51.3,0.6916806445121765,0.016203041434288024,0.39827655935287476,0.46808510638297873,0.5833333333333334,0.34782608695652173
5,53.0,0.6913896527290344,0.01523979189991951,0.4061447763442993,5,53.0,0.6913896527290344,0.01523979189991951,0.4061447763442993,0.46808510638297873,0.3333333333333333,0.6086956521739131
6,54.3,0.689868592262268,0.02183492308855057,0.4107193186283112,6,54.3,0.689868592262268,0.02183492308855057,0.4107193186283112,0.48936170212765956,0.375,0.6086956521739131
7,51.1,0.6912051525115966,0.02745227710902691,0.38326705908775327,7,51.1,0.6912051525115966,0.02745227710902691,0.38326705908775327,0.5106382978723404,0.75,0.2608695652173913
8,51.7,0.691715054512024,0.004813050240278244,0.3833825552463532,8,51.7,0.691715054512024,0.004813050240278244,0.3833825552463532,0.48936170212765956,0.625,0.34782608695652173
9,55.2,0.6873935008049011,0.011174353957176208,0.4031304621696472,9,55.2,0.6873935008049011,0.011174353957176208,0.4031304621696472,0.6170212765957447,0.5416666666666666,0.6956521739130435
10,54.6,0.6885457863807678,0.014119858831167221,0.39435365509986875,10,54.6,0.6885457863807678,0.014119858831167221,0.39435365509986875,0.5106382978723404,0.375,0.6521739130434783
