Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,52.1,0.6928605847358703,0.017461214154958726,0.4241135540008545,0,52.1,0.6928605847358703,0.017461214154958726,0.4241135540008545,0.5116279069767442,0.7083333333333334,0.2631578947368421
1,52.9,0.6918799576759338,0.016307873874902724,0.4251749258041382,1,52.9,0.6918799576759338,0.016307873874902724,0.4251749258041382,0.4186046511627907,0.375,0.47368421052631576
2,55.6,0.6902774896621704,0.024988154113292693,0.4407452313899994,2,55.6,0.6902774896621704,0.024988154113292693,0.4407452313899994,0.3953488372093023,0.0,0.8947368421052632
3,53.9,0.6896846981048584,-0.006548080444335937,0.4224704365730286,3,53.9,0.6896846981048584,-0.006548080444335937,0.4224704365730286,0.5116279069767442,0.6666666666666666,0.3157894736842105
4,55.5,0.6873096113204956,-0.004548321455717087,0.42935104727745055,4,55.5,0.6873096113204956,-0.004548321455717087,0.42935104727745055,0.4418604651162791,0.4166666666666667,0.47368421052631576
5,54.4,0.6841443223953247,0.024532830864191054,0.4161678373813629,5,54.4,0.6841443223953247,0.024532830864191054,0.4161678373813629,0.3953488372093023,0.4166666666666667,0.3684210526315789
6,54.1,0.6891996326446533,0.014898924708366394,0.40921481347084043,6,54.1,0.6891996326446533,0.014898924708366394,0.40921481347084043,0.3488372093023256,0.25,0.47368421052631576
7,53.6,0.6867073822021484,0.025883564442396163,0.40107055830955507,7,53.6,0.6867073822021484,0.025883564442396163,0.40107055830955507,0.3488372093023256,0.25,0.47368421052631576
8,52.6,0.6888910531997681,0.016303645938634873,0.3897068600654602,8,52.6,0.6888910531997681,0.016303645938634873,0.3897068600654602,0.3023255813953488,0.16666666666666666,0.47368421052631576
9,54.9,0.686292314529419,0.024690589308738707,0.4012930603027344,9,54.9,0.686292314529419,0.024690589308738707,0.4012930603027344,0.37209302325581395,0.20833333333333334,0.5789473684210527
10,54.7,0.6844463677406311,0.022763093113899232,0.3954122693538666,10,54.7,0.6844463677406311,0.022763093113899232,0.3954122693538666,0.3953488372093023,0.375,0.42105263157894735
11,55.6,0.6859329056739807,0.037791935823857786,0.3969897875785828,11,55.6,0.6859329056739807,0.037791935823857786,0.3969897875785828,0.4418604651162791,0.4166666666666667,0.47368421052631576
12,54.3,0.6910042576789855,0.009399455219507217,0.384113361120224,12,54.3,0.6910042576789855,0.009399455219507217,0.384113361120224,0.4186046511627907,0.5,0.3157894736842105
13,57.0,0.6834317436218261,-0.028155314967036247,0.3972030649185181,13,57.0,0.6834317436218261,-0.028155314967036247,0.3972030649185181,0.3953488372093023,0.3333333333333333,0.47368421052631576
14,55.2,0.6829128098487854,-0.0008824068009853363,0.38141880512237547,14,55.2,0.6829128098487854,-0.0008824068009853363,0.38141880512237547,0.3953488372093023,0.20833333333333334,0.631578947368421
15,55.0,0.6812504520416259,0.02488631884008646,0.3761106159687042,15,55.0,0.6812504520416259,0.02488631884008646,0.3761106159687042,0.4883720930232558,0.4583333333333333,0.5263157894736842
16,56.8,0.6791936392784119,-0.004275859586894512,0.38303180766105654,16,56.8,0.6791936392784119,-0.004275859586894512,0.38303180766105654,0.46511627906976744,0.4583333333333333,0.47368421052631576
17,55.4,0.6829665288925171,0.005243978500366211,0.3705501139163971,17,55.4,0.6829665288925171,0.005243978500366211,0.3705501139163971,0.4186046511627907,0.3333333333333333,0.5263157894736842
18,57.2,0.6825791015625,0.013308339819312096,0.37719154167175295,18,57.2,0.6825791015625,0.013308339819312096,0.37719154167175295,0.5116279069767442,0.75,0.21052631578947367
