Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,50.2,0.6926621417999268,0.01683835230767727,0.4092108337879181,0,50.2,0.6926621417999268,0.01683835230767727,0.4092108337879181,0.45454545454545453,0.5,0.4
1,49.2,0.6937956619262695,0.01150947669148445,0.3965824766159058,1,49.2,0.6937956619262695,0.01150947669148445,0.3965824766159058,0.5909090909090909,0.5833333333333334,0.6
2,51.3,0.6926247811317444,0.009600692689418792,0.40814584255218506,2,51.3,0.6926247811317444,0.009600692689418792,0.40814584255218506,0.38636363636363635,0.125,0.7
3,52.3,0.6921086320877076,-0.02197314830124378,0.410828654050827,3,52.3,0.6921086320877076,-0.02197314830124378,0.410828654050827,0.5227272727272727,0.25,0.85
4,51.5,0.6918843746185303,-0.002940862849354744,0.4000068073272705,4,51.5,0.6918843746185303,-0.002940862849354744,0.4000068073272705,0.5454545454545454,1.0,0.0
5,54.2,0.6899611730575561,0.017535713970661164,0.41507557904720305,5,54.2,0.6899611730575561,0.017535713970661164,0.41507557904720305,0.5454545454545454,0.6666666666666666,0.4
6,55.1,0.6883624453544617,0.0278606169372797,0.4164646084308624,6,55.1,0.6883624453544617,0.0278606169372797,0.4164646084308624,0.4772727272727273,0.4583333333333333,0.5
7,54.6,0.6847624673843383,0.01742953562736511,0.4078326809406281,7,54.6,0.6847624673843383,0.01742953562736511,0.4078326809406281,0.3409090909090909,0.4166666666666667,0.25
8,57.5,0.6798275976181031,0.016763050239533187,0.42307521772384643,8,57.5,0.6798275976181031,0.016763050239533187,0.42307521772384643,0.5454545454545454,0.7916666666666666,0.25
9,54.4,0.6826334319114685,0.006400149196386338,0.39672706031799315,9,54.4,0.6826334319114685,0.006400149196386338,0.39672706031799315,0.36363636363636365,0.3333333333333333,0.4
10,62.9,0.6627954845428466,0.021662441223859786,0.44890489387512206,10,62.9,0.6627954845428466,0.021662441223859786,0.44890489387512206,0.45454545454545453,0.75,0.1
11,58.7,0.6652448706626892,0.01933109225332737,0.41519359970092773,11,58.7,0.6652448706626892,0.01933109225332737,0.41519359970092773,0.45454545454545453,0.7083333333333334,0.15
12,60.2,0.6471682996749878,0.0030301282703876493,0.4197249233722687,12,60.2,0.6471682996749878,0.0030301282703876493,0.4197249233722687,0.4318181818181818,0.625,0.2
13,61.3,0.6450102753639221,-0.0054590384215116505,0.42137603044509886,13,61.3,0.6450102753639221,-0.0054590384215116505,0.42137603044509886,0.3409090909090909,0.4583333333333333,0.2
14,62.3,0.6327573308944702,0.014773820787668228,0.42217862701416015,14,62.3,0.6327573308944702,0.014773820787668228,0.42217862701416015,0.2727272727272727,0.3333333333333333,0.2
15,63.0,0.624648141860962,0.019780589550733568,0.420975483417511,15,63.0,0.624648141860962,0.019780589550733568,0.420975483417511,0.3181818181818182,0.4583333333333333,0.15
16,65.7,0.6068705902099609,0.027808497726917267,0.43149572491645816,16,65.7,0.6068705902099609,0.027808497726917267,0.43149572491645816,0.4090909090909091,0.625,0.15
17,61.4,0.6279880347251892,0.01804671208560467,0.4008341929912567,17,61.4,0.6279880347251892,0.01804671208560467,0.4008341929912567,0.4772727272727273,0.75,0.15
18,63.2,0.6066408376693726,0.005441941857337952,0.4062895908355713,18,63.2,0.6066408376693726,0.005441941857337952,0.4062895908355713,0.5454545454545454,0.875,0.15
19,64.1,0.6008760385513305,0.016273639023303987,0.4063117928504944,19,64.1,0.6008760385513305,0.016273639023303987,0.4063117928504944,0.5454545454545454,0.875,0.15
20,62.0,0.630799925327301,0.0031337264478206632,0.38990380001068115,20,62.0,0.630799925327301,0.0031337264478206632,0.38990380001068115,0.4772727272727273,0.7916666666666666,0.1
21,62.4,0.6232015914916992,0.010550593763589858,0.38757489061355593,21,62.4,0.6232015914916992,0.010550593763589858,0.38757489061355593,0.5227272727272727,0.9583333333333334,0.0
22,62.4,0.6215617413520813,0.010357607439160347,0.38315865874290467,22,62.4,0.6215617413520813,0.010357607439160347,0.38315865874290467,0.5,0.7916666666666666,0.15
23,62.0,0.6237525806427002,0.010047270879149438,0.3768239574432373,23,62.0,0.6237525806427002,0.010047270879149438,0.3768239574432373,0.38636363636363635,0.4166666666666667,0.35
