Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,49.2,0.6943003253936768,0.010480051621794701,0.4012826397418976,0,49.2,0.6943003253936768,0.010480051621794701,0.4012826397418976,0.4666666666666667,0.0,1.0
1,50.5,0.6930462160110473,0.03270566466450691,0.40669529867172244,1,50.5,0.6930462160110473,0.03270566466450691,0.40669529867172244,0.5333333333333333,0.8333333333333334,0.19047619047619047
2,53.5,0.6917292380332947,0.018481840655207634,0.4248089947700501,2,53.5,0.6917292380332947,0.018481840655207634,0.4248089947700501,0.4666666666666667,0.5,0.42857142857142855
3,51.0,0.6929554691314698,-0.0001862160563468933,0.40070238995552065,3,51.0,0.6929554691314698,-0.0001862160563468933,0.40070238995552065,0.4222222222222222,0.3333333333333333,0.5238095238095238
4,53.9,0.6894444999694824,-0.004102751359343529,0.4176434745788574,4,53.9,0.6894444999694824,-0.004102751359343529,0.4176434745788574,0.4888888888888889,0.5,0.47619047619047616
5,52.2,0.6904490690231323,0.03232830467820168,0.4002037615776062,5,52.2,0.6904490690231323,0.03232830467820168,0.4002037615776062,0.4666666666666667,0.5,0.42857142857142855
6,51.6,0.6911679258346558,0.005956670448184013,0.39138128876686096,6,51.6,0.6911679258346558,0.005956670448184013,0.39138128876686096,0.4666666666666667,0.5,0.42857142857142855
7,55.9,0.6869980206489563,0.009088293373584747,0.4173838584423065,7,55.9,0.6869980206489563,0.009088293373584747,0.4173838584423065,0.4,0.5416666666666666,0.23809523809523808
8,56.7,0.6811487927436829,0.019731620877981186,0.4178022148609161,8,56.7,0.6811487927436829,0.019731620877981186,0.4178022148609161,0.4444444444444444,0.4583333333333333,0.42857142857142855
9,57.3,0.6803367419242858,0.02941186347603798,0.41671892404556277,9,57.3,0.6803367419242858,0.02941186347603798,0.41671892404556277,0.4666666666666667,0.5,0.42857142857142855
10,56.2,0.6820353374481202,0.0007417507767677308,0.40427957904338835,10,56.2,0.6820353374481202,0.0007417507767677308,0.40427957904338835,0.4222222222222222,0.4583333333333333,0.38095238095238093
11,60.7,0.6722289953231811,0.004127074316143989,0.4290361585617065,11,60.7,0.6722289953231811,0.004127074316143989,0.4290361585617065,0.4888888888888889,0.4583333333333333,0.5238095238095238
12,59.6,0.6567028093338013,-0.014977763012051582,0.416385959148407,12,59.6,0.6567028093338013,-0.014977763012051582,0.416385959148407,0.5333333333333333,0.4583333333333333,0.6190476190476191
13,59.8,0.6624951753616333,0.02992347055673599,0.41248277711868286,13,59.8,0.6624951753616333,0.02992347055673599,0.41248277711868286,0.5111111111111111,0.4583333333333333,0.5714285714285714
14,58.6,0.6650625100135803,0.009505649596452713,0.40006784462928774,14,58.6,0.6650625100135803,0.009505649596452713,0.40006784462928774,0.4222222222222222,0.375,0.47619047619047616
15,61.2,0.6525489411354065,0.04969938471913338,0.4112036156654358,15,61.2,0.6525489411354065,0.04969938471913338,0.4112036156654358,0.5111111111111111,0.375,0.6666666666666666
16,61.9,0.643230800151825,0.028337184965610503,0.41027546072006227,16,61.9,0.643230800151825,0.028337184965610503,0.41027546072006227,0.4666666666666667,0.25,0.7142857142857143
17,63.1,0.6361383671760559,-0.00145169697701931,0.4121683790683746,17,63.1,0.6361383671760559,-0.00145169697701931,0.4121683790683746,0.5333333333333333,0.5,0.5714285714285714
18,61.3,0.6503171830177307,0.019574530631303787,0.39674927496910095,18,61.3,0.6503171830177307,0.019574530631303787,0.39674927496910095,0.4222222222222222,0.25,0.6190476190476191
19,63.0,0.6308782024383545,0.020780085787177084,0.40152552938461306,19,63.0,0.6308782024383545,0.020780085787177084,0.40152552938461306,0.4888888888888889,0.25,0.7619047619047619
20,64.4,0.6260144262313843,0.029147548258304595,0.4042744743824005,20,64.4,0.6260144262313843,0.029147548258304595,0.4042744743824005,0.5111111111111111,0.625,0.38095238095238093
21,63.2,0.641368203163147,0.006632941201329231,0.3928129873275757,21,63.2,0.641368203163147,0.006632941201329231,0.3928129873275757,0.5777777777777777,0.2916666666666667,0.9047619047619048
22,63.8,0.6299546489715576,-0.0051470907330513,0.3912410600185394,22,63.8,0.6299546489715576,-0.0051470907330513,0.3912410600185394,0.5333333333333333,0.6666666666666666,0.38095238095238093
23,64.8,0.6234646215438843,0.002644207000732422,0.39165736150741576,23,64.8,0.6234646215438843,0.002644207000732422,0.39165736150741576,0.6666666666666666,0.6666666666666666,0.6666666666666666
24,65.8,0.6221449913978576,0.02266992522776127,0.3918504581451416,24,65.8,0.6221449913978576,0.02266992522776127,0.3918504581451416,0.5111111111111111,0.3333333333333333,0.7142857142857143
25,62.1,0.6327987923622131,-0.0032237831503152846,0.369024644613266,25,62.1,0.6327987923622131,-0.0032237831503152846,0.369024644613266,0.5111111111111111,0.2916666666666667,0.7619047619047619
26,63.9,0.6172467489242554,0.0012012443542480469,0.3736263675689697,26,63.9,0.6172467489242554,0.0012012443542480469,0.3736263675689697,0.5111111111111111,0.2916666666666667,0.7619047619047619
27,64.4,0.6197919659614562,0.01999851307272911,0.3717065939903259,27,64.4,0.6197919659614562,0.01999851307272911,0.3717065939903259,0.6666666666666666,0.6666666666666666,0.6666666666666666
28,65.6,0.6220655732154846,0.008872132033109666,0.3729059963226318,28,65.6,0.6220655732154846,0.008872132033109666,0.3729059963226318,0.5333333333333333,0.5833333333333334,0.47619047619047616
29,63.2,0.6284925026893615,-0.000807883158326149,0.35797550892829894,29,63.2,0.6284925026893615,-0.000807883158326149,0.35797550892829894,0.4888888888888889,0.3333333333333333,0.6666666666666666
30,66.5,0.609396635055542,0.030568268567323684,0.3683471608161926,30,66.5,0.609396635055542,0.030568268567323684,0.3683471608161926,0.5111111111111111,0.25,0.8095238095238095
31,65.1,0.6166706328392029,0.0035951050519943237,0.35815925669670107,31,65.1,0.6166706328392029,0.0035951050519943237,0.35815925669670107,0.5777777777777777,0.5416666666666666,0.6190476190476191
32,64.9,0.6109410877227783,0.00581711220741272,0.35338001704216004,32,64.9,0.6109410877227783,0.00581711220741272,0.35338001704216004,0.5111111111111111,0.5416666666666666,0.47619047619047616
33,66.5,0.6053247475624084,0.0020465578734874725,0.35589014863967894,33,66.5,0.6053247475624084,0.0020465578734874725,0.35589014863967894,0.6444444444444445,0.5833333333333334,0.7142857142857143
34,64.0,0.611083065032959,0.041413504093885424,0.34222711563110353,34,64.0,0.611083065032959,0.041413504093885424,0.34222711563110353,0.5555555555555556,0.7083333333333334,0.38095238095238093
35,66.2,0.6030564680099487,0.00976305903494358,0.3469995801448822,35,66.2,0.6030564680099487,0.00976305903494358,0.3469995801448822,0.5111111111111111,0.5416666666666666,0.47619047619047616
36,67.3,0.6141343207359314,0.010211473509669304,0.3471911702156067,36,67.3,0.6141343207359314,0.010211473509669304,0.3471911702156067,0.5777777777777777,0.5,0.6666666666666666
37,66.2,0.6064387435913086,-0.004768221497535706,0.339368264913559,37,66.2,0.6064387435913086,-0.004768221497535706,0.339368264913559,0.5111111111111111,0.5416666666666666,0.47619047619047616
38,63.3,0.6227486877441406,0.010191522195935249,0.3258387830257416,38,63.3,0.6227486877441406,0.010191522195935249,0.3258387830257416,0.5111111111111111,0.2916666666666667,0.7619047619047619
39,65.7,0.598862934589386,-0.015265921346843243,0.3308455562591553,39,65.7,0.598862934589386,-0.015265921346843243,0.3308455562591553,0.5333333333333333,0.375,0.7142857142857143
40,66.3,0.6114263143539429,0.0178825703561306,0.32942029714584353,40,66.3,0.6114263143539429,0.0178825703561306,0.32942029714584353,0.5111111111111111,0.2916666666666667,0.7619047619047619
