Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,50.9,0.6939330878257751,0.02016034123301506,0.41471048998832705,0,50.9,0.6939330878257751,0.02016034123301506,0.41471048998832705,0.4166666666666667,0.4583333333333333,0.375
1,51.6,0.6919936037063599,0.009622536480426788,0.4152144231796265,1,51.6,0.6919936037063599,0.009622536480426788,0.4152144231796265,0.4583333333333333,0.5833333333333334,0.3333333333333333
2,51.7,0.6922977271080017,0.015756355822086333,0.41106074357032774,2,51.7,0.6922977271080017,0.015756355822086333,0.41106074357032774,0.4375,0.6666666666666666,0.20833333333333334
3,52.1,0.6901339092254639,0.029539547830820082,0.4092732486724854,3,52.1,0.6901339092254639,0.029539547830820082,0.4092732486724854,0.4791666666666667,0.5833333333333334,0.375
4,51.0,0.6917095170021057,0.02433873552083969,0.3963781795501709,4,51.0,0.6917095170021057,0.02433873552083969,0.3963781795501709,0.4791666666666667,0.625,0.3333333333333333
5,55.3,0.6901574678421021,0.020552156537771225,0.42335363912582397,5,55.3,0.6901574678421021,0.020552156537771225,0.42335363912582397,0.4375,0.4166666666666667,0.4583333333333333
6,53.5,0.6901906261444092,0.0063394602686166765,0.4052560377120972,6,53.5,0.6901906261444092,0.0063394602686166765,0.4052560377120972,0.4583333333333333,0.3333333333333333,0.5833333333333334
7,52.7,0.6918372144699096,-0.007276410087943077,0.39495254850387573,7,52.7,0.6918372144699096,-0.007276410087943077,0.39495254850387573,0.4375,0.5,0.375
8,53.3,0.690533365726471,0.027313086733222008,0.3947479801177978,8,53.3,0.690533365726471,0.027313086733222008,0.3947479801177978,0.4791666666666667,0.375,0.5833333333333334
9,57.8,0.6854442524909973,0.0029677125066518784,0.42106192326545716,9,57.8,0.6854442524909973,0.0029677125066518784,0.42106192326545716,0.5208333333333334,0.5416666666666666,0.5
10,56.7,0.6832038464546204,0.002945606779307127,0.40842149686813356,10,56.7,0.6832038464546204,0.002945606779307127,0.40842149686813356,0.3958333333333333,0.5,0.2916666666666667
11,54.8,0.6877611327171326,0.025267341494560242,0.3910939177274704,11,54.8,0.6877611327171326,0.025267341494560242,0.3910939177274704,0.4166666666666667,0.4583333333333333,0.375
12,57.2,0.6809519004821777,0.014819885671138764,0.40227243065834045,12,57.2,0.6809519004821777,0.014819885671138764,0.40227243065834045,0.5208333333333334,0.4583333333333333,0.5833333333333334
13,56.5,0.6831552925109863,-0.010557639196515083,0.39315491247177126,13,56.5,0.6831552925109863,-0.010557639196515083,0.39315491247177126,0.4375,0.4166666666666667,0.4583333333333333
14,54.9,0.685703800201416,-0.0008111286908388138,0.378771534204483,14,54.9,0.685703800201416,-0.0008111286908388138,0.378771534204483,0.5208333333333334,0.4583333333333333,0.5833333333333334
15,55.0,0.687539824962616,0.022686418563127517,0.3753994014263153,15,55.0,0.687539824962616,0.022686418563127517,0.3753994014263153,0.5625,0.7083333333333334,0.4166666666666667
16,56.5,0.6780843582153321,-0.0020560225248336794,0.38050662541389463,16,56.5,0.6780843582153321,-0.0020560225248336794,0.38050662541389463,0.5208333333333334,0.7916666666666666,0.25
17,57.0,0.6804644775390625,0.012520127102732658,0.3793364281654358,17,57.0,0.6804644775390625,0.012520127102732658,0.3793364281654358,0.4375,0.8333333333333334,0.041666666666666664
18,59.0,0.6740781531333924,0.01729095093160868,0.38673036193847654,18,59.0,0.6740781531333924,0.01729095093160868,0.38673036193847654,0.5,0.7916666666666666,0.20833333333333334
