Epoch,Train acc,Train Action Loss,Train Location Loss,Train Baseline Loss,Epoch,Test Accuracy (%),Test Action Loss,Test Location Loss,Test Baseline Loss,Test Accuracy,Test ASD Accuracy,Test TD Accuracy
0,53.3,0.6906071186065674,0.029439115643501282,0.43370257902145387,0,53.3,0.6906071186065674,0.029439115643501282,0.43370257902145387,0.42857142857142855,0.42857142857142855,0.42857142857142855
1,57.3,0.683120463848114,0.00517367647588253,0.45960992765426634,1,57.3,0.683120463848114,0.00517367647588253,0.45960992765426634,0.42857142857142855,0.42857142857142855,0.42857142857142855
2,53.1,0.6916919641494751,-0.0034616437926888468,0.42170107316970823,2,53.1,0.6916919641494751,-0.0034616437926888468,0.42170107316970823,0.42857142857142855,0.42857142857142855,0.42857142857142855
3,56.0,0.6870853500366211,0.016154518723487853,0.4387966783046722,3,56.0,0.6870853500366211,0.016154518723487853,0.4387966783046722,0.42857142857142855,0.42857142857142855,0.42857142857142855
4,56.4,0.6828842840194702,-0.002264106139540672,0.4365020434856415,4,56.4,0.6828842840194702,-0.002264106139540672,0.4365020434856415,0.42857142857142855,0.42857142857142855,0.42857142857142855
5,52.8,0.6905758514404297,0.023986352324485778,0.4050179510116577,5,52.8,0.6905758514404297,0.023986352324485778,0.4050179510116577,0.42857142857142855,0.42857142857142855,0.42857142857142855
6,54.5,0.6856981182098388,0.02752169258892536,0.4128902955055237,6,54.5,0.6856981182098388,0.02752169258892536,0.4128902955055237,0.42857142857142855,0.42857142857142855,0.42857142857142855
7,54.6,0.6852232990264893,0.007648006469011307,0.40897021770477293,7,54.6,0.6852232990264893,0.007648006469011307,0.40897021770477293,0.42857142857142855,0.42857142857142855,0.42857142857142855
8,54.6,0.6842766137123107,0.043225743487477306,0.4044117109775543,8,54.6,0.6842766137123107,0.043225743487477306,0.4044117109775543,0.42857142857142855,0.42857142857142855,0.42857142857142855
9,55.2,0.6831870732307435,0.005807673439383507,0.4040370569229126,9,55.2,0.6831870732307435,0.005807673439383507,0.4040370569229126,0.38095238095238093,0.42857142857142855,0.3333333333333333
10,56.5,0.6821134481430053,0.0033505456149578094,0.4082874457836151,10,56.5,0.6821134481430053,0.0033505456149578094,0.4082874457836151,0.4523809523809524,0.5238095238095238,0.38095238095238093
